,PLOT_ID,SAMPLEDATE,Shannon,MINUTE,NO_INT,CLOUDS,WIND,TEMP,DATE,AIRTEMP_MEAN_DAY,CDD
27322,LOM04,2016-07-19,5.432753862498172,2.0,7.0,S,BR,20.0,2016-07-19,11.6,245.25
27363,LOM04,2016-07-19,5.432753862498172,9.0,7.0,S,BR,20.0,2016-07-19,11.6,245.25
24873,LOB04,2016-07-19,2.4726927807363435,1.0,1.0,PC,ST,22.0,2016-07-19,11.6,245.25
24874,LOB04,2016-07-19,2.4726927807363435,5.0,1.0,PC,ST,22.0,2016-07-19,11.6,245.25
27360,LOM04,2016-07-19,5.432753862498172,8.0,5.0,S,BR,20.0,2016-07-19,11.6,245.25
27355,LOM04,2016-07-19,5.432753862498172,7.0,5.0,S,BR,20.0,2016-07-19,11.6,245.25
27389,LOM04,2016-07-19,5.432753862498172,14.0,5.0,S,BR,20.0,2016-07-19,11.6,245.25
27350,LOM04,2016-07-19,5.432753862498172,6.0,8.0,S,BR,20.0,2016-07-19,11.6,245.25
27367,LOM04,2016-07-19,5.432753862498172,10.0,8.0,S,BR,20.0,2016-07-19,11.6,245.25
27383,LOM04,2016-07-19,5.432753862498172,12.0,6.0,S,BR,20.0,2016-07-19,11.6,245.25
27377,LOM04,2016-07-19,5.432753862498172,11.0,5.0,S,BR,20.0,2016-07-19,11.6,245.25
33750,LOS06,2016-07-19,3.328590243716063,1.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
27344,LOM04,2016-07-19,5.432753862498172,5.0,7.0,S,BR,20.0,2016-07-19,11.6,245.25
27333,LOM04,2016-07-19,5.432753862498172,4.0,5.0,S,BR,20.0,2016-07-19,11.6,245.25
31326,LOO07,2016-07-19,2.881700844589334,2.0,2.0,C,ST,17.0,2016-07-19,11.6,245.25
31327,LOO07,2016-07-19,2.881700844589334,5.0,2.0,C,ST,17.0,2016-07-19,11.6,245.25
31329,LOO07,2016-07-19,2.881700844589334,10.0,2.0,C,ST,17.0,2016-07-19,11.6,245.25
27332,LOM04,2016-07-19,5.432753862498172,3.0,5.0,S,BR,20.0,2016-07-19,11.6,245.25
27692,LOM05,2016-07-19,4.8352732943287196,4.0,4.0,S,BR,20.0,2016-07-19,11.6,245.25
27691,LOM05,2016-07-19,4.8352732943287196,2.0,2.0,S,BR,20.0,2016-07-19,11.6,245.25
27690,LOM05,2016-07-19,4.8352732943287196,1.0,2.0,S,BR,20.0,2016-07-19,11.6,245.25
27394,LOM04,2016-07-19,5.432753862498172,15.0,5.0,S,BR,20.0,2016-07-19,11.6,245.25
27971,LOM06,2016-07-19,3.7821133957759514,5.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
33760,LOS06,2016-07-19,3.328590243716063,11.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
30158,LOO02,2016-07-19,2.846181199294374,12.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30159,LOO02,2016-07-19,2.846181199294374,13.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30160,LOO02,2016-07-19,2.846181199294374,14.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30161,LOO02,2016-07-19,2.846181199294374,15.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
28053,LOM06,2016-07-19,3.7821133957759514,15.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
30157,LOO02,2016-07-19,2.846181199294374,11.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30519,LOO04,2016-07-19,3.237081388393314,15.0,1.0,PC,BR,18.0,2016-07-19,11.6,245.25
30518,LOO04,2016-07-19,3.237081388393314,12.0,1.0,PC,BR,18.0,2016-07-19,11.6,245.25
30517,LOO04,2016-07-19,3.237081388393314,5.0,1.0,PC,BR,18.0,2016-07-19,11.6,245.25
30516,LOO04,2016-07-19,3.237081388393314,1.0,4.0,PC,BR,18.0,2016-07-19,11.6,245.25
32277,LOS01,2016-07-19,1.953913747304337,15.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32276,LOS01,2016-07-19,1.953913747304337,14.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32275,LOS01,2016-07-19,1.953913747304337,13.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
30156,LOO02,2016-07-19,2.846181199294374,10.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
28035,LOM06,2016-07-19,3.7821133957759514,12.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
28036,LOM06,2016-07-19,3.7821133957759514,13.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
25307,LOB07,2016-07-19,1.7933509910353715,10.0,1.0,S,ST,21.0,2016-07-19,11.6,245.25
30155,LOO02,2016-07-19,2.846181199294374,9.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
28044,LOM06,2016-07-19,3.7821133957759514,14.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
32274,LOS01,2016-07-19,1.953913747304337,12.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32272,LOS01,2016-07-19,1.953913747304337,10.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
33037,LOS04,2016-07-19,4.3393906252572325,14.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33038,LOS04,2016-07-19,4.3393906252572325,15.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
30332,LOO03,2016-07-19,3.261274674368092,4.0,1.0,C,ST,17.0,2016-07-19,11.6,245.25
30333,LOO03,2016-07-19,3.261274674368092,8.0,3.0,C,ST,17.0,2016-07-19,11.6,245.25
24246,LOB01,2016-07-19,3.7670235564974766,14.0,1.0,SH,ST,21.0,2016-07-19,11.6,245.25
24245,LOB01,2016-07-19,3.7670235564974766,11.0,3.0,SH,ST,21.0,2016-07-19,11.6,245.25
24244,LOB01,2016-07-19,3.7670235564974766,10.0,2.0,SH,ST,21.0,2016-07-19,11.6,245.25
26004,LOB10,2016-07-19,3.71609821743235,1.0,1.0,S,ST,21.0,2016-07-19,11.6,245.25
33036,LOS04,2016-07-19,4.3393906252572325,13.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
26005,LOB10,2016-07-19,3.71609821743235,8.0,1.0,S,ST,21.0,2016-07-19,11.6,245.25
34019,LOS07,2016-07-19,3.6779206331562007,14.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
34018,LOS07,2016-07-19,3.6779206331562007,13.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
34017,LOS07,2016-07-19,3.6779206331562007,12.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
34016,LOS07,2016-07-19,3.6779206331562007,11.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
34015,LOS07,2016-07-19,3.6779206331562007,10.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
34014,LOS07,2016-07-19,3.6779206331562007,9.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
34013,LOS07,2016-07-19,3.6779206331562007,8.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
34012,LOS07,2016-07-19,3.6779206331562007,7.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
34020,LOS07,2016-07-19,3.6779206331562007,15.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
32273,LOS01,2016-07-19,1.953913747304337,11.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
33035,LOS04,2016-07-19,4.3393906252572325,12.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33033,LOS04,2016-07-19,4.3393906252572325,10.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
32271,LOS01,2016-07-19,1.953913747304337,9.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32270,LOS01,2016-07-19,1.953913747304337,8.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32269,LOS01,2016-07-19,1.953913747304337,7.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32268,LOS01,2016-07-19,1.953913747304337,6.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32267,LOS01,2016-07-19,1.953913747304337,5.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32266,LOS01,2016-07-19,1.953913747304337,4.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32265,LOS01,2016-07-19,1.953913747304337,3.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
32264,LOS01,2016-07-19,1.953913747304337,2.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
33034,LOS04,2016-07-19,4.3393906252572325,11.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
32263,LOS01,2016-07-19,1.953913747304337,1.0,0.0,PC,ST,16.0,2016-07-19,11.6,245.25
33025,LOS04,2016-07-19,4.3393906252572325,2.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33026,LOS04,2016-07-19,4.3393906252572325,3.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33027,LOS04,2016-07-19,4.3393906252572325,4.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33028,LOS04,2016-07-19,4.3393906252572325,5.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33029,LOS04,2016-07-19,4.3393906252572325,6.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33030,LOS04,2016-07-19,4.3393906252572325,7.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33031,LOS04,2016-07-19,4.3393906252572325,8.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33032,LOS04,2016-07-19,4.3393906252572325,9.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
33024,LOS04,2016-07-19,4.3393906252572325,1.0,0.0,C,ST,16.0,2016-07-19,11.6,245.25
27997,LOM06,2016-07-19,3.7821133957759514,8.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
28004,LOM06,2016-07-19,3.7821133957759514,9.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
30147,LOO02,2016-07-19,2.846181199294374,1.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30148,LOO02,2016-07-19,2.846181199294374,2.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30149,LOO02,2016-07-19,2.846181199294374,3.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30150,LOO02,2016-07-19,2.846181199294374,4.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
27995,LOM06,2016-07-19,3.7821133957759514,7.0,9.0,S,BR,21.0,2016-07-19,11.6,245.25
27979,LOM06,2016-07-19,3.7821133957759514,6.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
30151,LOO02,2016-07-19,2.846181199294374,5.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30152,LOO02,2016-07-19,2.846181199294374,6.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
30154,LOO02,2016-07-19,2.846181199294374,8.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
28015,LOM06,2016-07-19,3.7821133957759514,10.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
30153,LOO02,2016-07-19,2.846181199294374,7.0,0.0,C,ST,17.0,2016-07-19,11.6,245.25
32513,LOS02,2016-07-19,4.002712768481774,7.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
28020,LOM06,2016-07-19,3.7821133957759514,11.0,8.0,S,BR,21.0,2016-07-19,11.6,245.25
32514,LOS02,2016-07-19,4.002712768481774,11.0,1.0,C,ST,16.0,2016-07-19,11.6,245.25
30837,LOO05,2016-07-19,4.289823338075868,7.0,1.0,PC,ST,18.0,2016-07-19,11.6,245.25
4342,CPB03,2016-07-20,1.2746523581904188,1.0,3.0,S,BR,24.0,2016-07-20,14.7,250.2
12495,CPS10,2016-07-20,1.0,11.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12496,CPS10,2016-07-20,1.0,12.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12497,CPS10,2016-07-20,1.0,13.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12498,CPS10,2016-07-20,1.0,14.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12499,CPS10,2016-07-20,1.0,15.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
4580,CPB04,2016-07-20,2.8149288163027157,2.0,6.0,S,ST,24.0,2016-07-20,14.7,250.2
4576,CPB04,2016-07-20,2.8149288163027157,1.0,7.0,S,ST,24.0,2016-07-20,14.7,250.2
12494,CPS10,2016-07-20,1.0,10.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
6509,CPB10,2016-07-20,4.792972289301762,7.0,2.0,SH,ST,21.0,2016-07-20,14.7,250.2
5211,CPB06,2016-07-20,2.132121506863137,5.0,2.0,S,ST,25.0,2016-07-20,14.7,250.2
5212,CPB06,2016-07-20,2.132121506863137,8.0,5.0,S,ST,25.0,2016-07-20,14.7,250.2
4589,CPB04,2016-07-20,2.8149288163027157,5.0,3.0,S,ST,24.0,2016-07-20,14.7,250.2
12493,CPS10,2016-07-20,1.0,9.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12491,CPS10,2016-07-20,1.0,7.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
4591,CPB04,2016-07-20,2.8149288163027157,6.0,4.0,S,ST,24.0,2016-07-20,14.7,250.2
4594,CPB04,2016-07-20,2.8149288163027157,7.0,4.0,S,ST,24.0,2016-07-20,14.7,250.2
4587,CPB04,2016-07-20,2.8149288163027157,4.0,3.0,S,ST,24.0,2016-07-20,14.7,250.2
12492,CPS10,2016-07-20,1.0,8.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
4584,CPB04,2016-07-20,2.8149288163027157,3.0,6.0,S,ST,24.0,2016-07-20,14.7,250.2
12485,CPS10,2016-07-20,1.0,1.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12486,CPS10,2016-07-20,1.0,2.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12487,CPS10,2016-07-20,1.0,3.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12488,CPS10,2016-07-20,1.0,4.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12489,CPS10,2016-07-20,1.0,5.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12490,CPS10,2016-07-20,1.0,6.0,0.0,S,ST,21.0,2016-07-20,14.7,250.2
12380,CPS09,2016-07-20,1.3695636716720743,4.0,1.0,S,ST,23.0,2016-07-20,14.7,250.2
5794,CPB08,2016-07-20,5.23361573985424,13.0,2.0,S,ST,26.0,2016-07-20,14.7,250.2
11357,CPS04,2016-07-20,1.7547653506033232,2.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
9682,CPR02,2016-07-20,1.6493848884661177,8.0,3.0,S,BR,24.0,2016-07-20,14.7,250.2
9607,CPR01,2016-07-20,1.4575692649810903,15.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9606,CPR01,2016-07-20,1.4575692649810903,14.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9605,CPR01,2016-07-20,1.4575692649810903,13.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9604,CPR01,2016-07-20,1.4575692649810903,12.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9603,CPR01,2016-07-20,1.4575692649810903,11.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9602,CPR01,2016-07-20,1.4575692649810903,10.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9601,CPR01,2016-07-20,1.4575692649810903,9.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9600,CPR01,2016-07-20,1.4575692649810903,8.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9599,CPR01,2016-07-20,1.4575692649810903,7.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
11212,CPS02,2016-07-20,1.0,15.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11211,CPS02,2016-07-20,1.0,14.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11210,CPS02,2016-07-20,1.0,13.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11208,CPS02,2016-07-20,1.0,11.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11207,CPS02,2016-07-20,1.0,10.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11206,CPS02,2016-07-20,1.0,9.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11205,CPS02,2016-07-20,1.0,8.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11204,CPS02,2016-07-20,1.0,7.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11203,CPS02,2016-07-20,1.0,6.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11202,CPS02,2016-07-20,1.0,5.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11201,CPS02,2016-07-20,1.0,4.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11200,CPS02,2016-07-20,1.0,3.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11199,CPS02,2016-07-20,1.0,2.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
11198,CPS02,2016-07-20,1.0,1.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
7940,CPM05,2016-07-20,5.983631414367746,7.0,2.0,S,ST,25.0,2016-07-20,14.7,250.2
11209,CPS02,2016-07-20,1.0,12.0,0.0,S,ST,26.0,2016-07-20,14.7,250.2
6689,CPM01,2016-07-20,1.0,1.0,1.0,S,BR,22.0,2016-07-20,14.7,250.2
8249,CPM06,2016-07-20,4.512103729740809,8.0,5.0,S,ST,25.0,2016-07-20,14.7,250.2
3701,CPB01,2016-07-20,5.260987326632305,15.0,7.0,S,ST,25.0,2016-07-20,14.7,250.2
4603,CPB04,2016-07-20,2.8149288163027157,9.0,7.0,S,ST,24.0,2016-07-20,14.7,250.2
4604,CPB04,2016-07-20,2.8149288163027157,10.0,3.0,S,ST,24.0,2016-07-20,14.7,250.2
4607,CPB04,2016-07-20,2.8149288163027157,11.0,3.0,S,ST,24.0,2016-07-20,14.7,250.2
4610,CPB04,2016-07-20,2.8149288163027157,12.0,2.0,S,ST,24.0,2016-07-20,14.7,250.2
4612,CPB04,2016-07-20,2.8149288163027157,13.0,5.0,S,ST,24.0,2016-07-20,14.7,250.2
4615,CPB04,2016-07-20,2.8149288163027157,14.0,2.0,S,ST,24.0,2016-07-20,14.7,250.2
4617,CPB04,2016-07-20,2.8149288163027157,15.0,2.0,S,ST,24.0,2016-07-20,14.7,250.2
3691,CPB01,2016-07-20,5.260987326632305,10.0,3.0,S,ST,25.0,2016-07-20,14.7,250.2
3693,CPB01,2016-07-20,5.260987326632305,11.0,3.0,S,ST,25.0,2016-07-20,14.7,250.2
3695,CPB01,2016-07-20,5.260987326632305,12.0,2.0,S,ST,25.0,2016-07-20,14.7,250.2
3697,CPB01,2016-07-20,5.260987326632305,13.0,3.0,S,ST,25.0,2016-07-20,14.7,250.2
3699,CPB01,2016-07-20,5.260987326632305,14.0,7.0,S,ST,25.0,2016-07-20,14.7,250.2
6690,CPM01,2016-07-20,1.0,4.0,1.0,S,BR,22.0,2016-07-20,14.7,250.2
6692,CPM01,2016-07-20,1.0,8.0,1.0,S,BR,22.0,2016-07-20,14.7,250.2
11358,CPS04,2016-07-20,1.7547653506033232,3.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
9598,CPR01,2016-07-20,1.4575692649810903,6.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
11356,CPS04,2016-07-20,1.7547653506033232,1.0,2.0,S,ST,20.0,2016-07-20,14.7,250.2
9597,CPR01,2016-07-20,1.4575692649810903,5.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9596,CPR01,2016-07-20,1.4575692649810903,4.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9595,CPR01,2016-07-20,1.4575692649810903,3.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9594,CPR01,2016-07-20,1.4575692649810903,2.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9593,CPR01,2016-07-20,1.4575692649810903,1.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
7331,CPM03,2016-07-20,2.6873841987755713,14.0,5.0,S,BR,24.0,2016-07-20,14.7,250.2
7329,CPM03,2016-07-20,2.6873841987755713,13.0,1.0,S,BR,24.0,2016-07-20,14.7,250.2
11359,CPS04,2016-07-20,1.7547653506033232,4.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
7328,CPM03,2016-07-20,2.6873841987755713,12.0,1.0,S,BR,24.0,2016-07-20,14.7,250.2
7326,CPM03,2016-07-20,2.6873841987755713,10.0,3.0,S,BR,24.0,2016-07-20,14.7,250.2
7325,CPM03,2016-07-20,2.6873841987755713,9.0,1.0,S,BR,24.0,2016-07-20,14.7,250.2
7324,CPM03,2016-07-20,2.6873841987755713,3.0,2.0,S,BR,24.0,2016-07-20,14.7,250.2
7323,CPM03,2016-07-20,2.6873841987755713,2.0,3.0,S,BR,24.0,2016-07-20,14.7,250.2
7322,CPM03,2016-07-20,2.6873841987755713,1.0,3.0,S,BR,24.0,2016-07-20,14.7,250.2
6221,CPB09,2016-07-20,3.655941052217999,14.0,1.0,S,ST,24.0,2016-07-20,14.7,250.2
6220,CPB09,2016-07-20,3.655941052217999,9.0,3.0,S,ST,24.0,2016-07-20,14.7,250.2
6219,CPB09,2016-07-20,3.655941052217999,8.0,6.0,S,ST,24.0,2016-07-20,14.7,250.2
6217,CPB09,2016-07-20,3.655941052217999,2.0,1.0,S,ST,24.0,2016-07-20,14.7,250.2
6216,CPB09,2016-07-20,3.655941052217999,1.0,8.0,S,ST,24.0,2016-07-20,14.7,250.2
7327,CPM03,2016-07-20,2.6873841987755713,11.0,5.0,S,BR,24.0,2016-07-20,14.7,250.2
6691,CPM01,2016-07-20,1.0,7.0,1.0,S,BR,22.0,2016-07-20,14.7,250.2
11360,CPS04,2016-07-20,1.7547653506033232,5.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
11362,CPS04,2016-07-20,1.7547653506033232,8.0,2.0,S,ST,20.0,2016-07-20,14.7,250.2
6693,CPM01,2016-07-20,1.0,9.0,6.0,S,BR,22.0,2016-07-20,14.7,250.2
6694,CPM01,2016-07-20,1.0,11.0,2.0,S,BR,22.0,2016-07-20,14.7,250.2
6695,CPM01,2016-07-20,1.0,12.0,4.0,S,BR,22.0,2016-07-20,14.7,250.2
6696,CPM01,2016-07-20,1.0,13.0,3.0,S,BR,22.0,2016-07-20,14.7,250.2
6698,CPM01,2016-07-20,1.0,14.0,6.0,S,BR,22.0,2016-07-20,14.7,250.2
11030,CPS01,2016-07-20,1.0,9.0,3.0,S,ST,27.0,2016-07-20,14.7,250.2
7679,CPM04,2016-07-20,2.28110351518765,15.0,4.0,S,ST,24.0,2016-07-20,14.7,250.2
7678,CPM04,2016-07-20,2.28110351518765,4.0,6.0,S,ST,24.0,2016-07-20,14.7,250.2
8522,CPM07,2016-07-20,3.2709166854589946,4.0,1.0,S,ST,26.0,2016-07-20,14.7,250.2
8523,CPM07,2016-07-20,3.2709166854589946,5.0,2.0,S,ST,26.0,2016-07-20,14.7,250.2
11361,CPS04,2016-07-20,1.7547653506033232,6.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
8524,CPM07,2016-07-20,3.2709166854589946,7.0,1.0,S,ST,26.0,2016-07-20,14.7,250.2
8526,CPM07,2016-07-20,3.2709166854589946,9.0,1.0,S,ST,26.0,2016-07-20,14.7,250.2
8527,CPM07,2016-07-20,3.2709166854589946,13.0,2.0,S,ST,26.0,2016-07-20,14.7,250.2
8529,CPM07,2016-07-20,3.2709166854589946,14.0,5.0,S,ST,26.0,2016-07-20,14.7,250.2
11370,CPS04,2016-07-20,1.7547653506033232,15.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
11369,CPS04,2016-07-20,1.7547653506033232,14.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
11368,CPS04,2016-07-20,1.7547653506033232,13.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
11367,CPS04,2016-07-20,1.7547653506033232,12.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
11366,CPS04,2016-07-20,1.7547653506033232,11.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
11365,CPS04,2016-07-20,1.7547653506033232,10.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
11364,CPS04,2016-07-20,1.7547653506033232,9.0,1.0,S,ST,20.0,2016-07-20,14.7,250.2
8525,CPM07,2016-07-20,3.2709166854589946,8.0,1.0,S,ST,26.0,2016-07-20,14.7,250.2
9684,CPR02,2016-07-20,1.6493848884661177,15.0,6.0,S,BR,24.0,2016-07-20,14.7,250.2
3690,CPB01,2016-07-20,5.260987326632305,9.0,4.0,S,ST,25.0,2016-07-20,14.7,250.2
9844,CPR03,2016-07-20,2.0,14.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9843,CPR03,2016-07-20,2.0,13.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9842,CPR03,2016-07-20,2.0,12.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9841,CPR03,2016-07-20,2.0,11.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9840,CPR03,2016-07-20,2.0,10.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9839,CPR03,2016-07-20,2.0,9.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9838,CPR03,2016-07-20,2.0,8.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9837,CPR03,2016-07-20,2.0,7.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9836,CPR03,2016-07-20,2.0,6.0,0.0,S,ST,24.0,2016-07-20,14.7,250.2
9835,CPR03,2016-07-20,2.0,5.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9834,CPR03,2016-07-20,2.0,4.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9833,CPR03,2016-07-20,2.0,3.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9832,CPR03,2016-07-20,2.0,2.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
9831,CPR03,2016-07-20,2.0,1.0,0.0,S,BR,24.0,2016-07-20,14.7,250.2
5795,CPB08,2016-07-20,5.23361573985424,14.0,5.0,S,ST,26.0,2016-07-20,14.7,250.2
5792,CPB08,2016-07-20,5.23361573985424,9.0,1.0,S,ST,26.0,2016-07-20,14.7,250.2
5791,CPB08,2016-07-20,5.23361573985424,8.0,1.0,S,ST,26.0,2016-07-20,14.7,250.2
5790,CPB08,2016-07-20,5.23361573985424,7.0,1.0,S,ST,26.0,2016-07-20,14.7,250.2
5789,CPB08,2016-07-20,5.23361573985424,5.0,2.0,S,ST,26.0,2016-07-20,14.7,250.2
9951,CPR04,2016-07-20,2.0,1.0,5.0,S,ST,26.0,2016-07-20,14.7,250.2
9384,CPM10,2016-07-20,2.603377091033955,1.0,1.0,S,ST,21.0,2016-07-20,14.7,250.2
9385,CPM10,2016-07-20,2.603377091033955,2.0,1.0,S,ST,21.0,2016-07-20,14.7,250.2
9386,CPM10,2016-07-20,2.603377091033955,3.0,1.0,S,ST,21.0,2016-07-20,14.7,250.2
9387,CPM10,2016-07-20,2.603377091033955,4.0,1.0,S,ST,21.0,2016-07-20,14.7,250.2
9388,CPM10,2016-07-20,2.603377091033955,12.0,1.0,S,ST,21.0,2016-07-20,14.7,250.2
9389,CPM10,2016-07-20,2.603377091033955,14.0,1.0,S,ST,21.0,2016-07-20,14.7,250.2
9970,CPR04,2016-07-20,2.0,15.0,6.0,S,ST,26.0,2016-07-20,14.7,250.2
9969,CPR04,2016-07-20,2.0,14.0,11.0,S,ST,26.0,2016-07-20,14.7,250.2
